ID,title,descr,author_ID,stock,price,currency_code,genre_ID,isbn13,avg_rating,rating_count,publisher
17002060,Little Tim and the brave sea captain,"Tim, (Fictitious character from Ardizzone)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work",90,1,17,USD,0,9781847806291,0,0,Frances Lincoln
17002061,Tim to the rescue,Tim (Fictitious character : Ardizzone)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,90,1,27,USD,0,9781847806307,0,0,Frances Lincoln
17002062,Tim's friend Towser,Dogs--Pictorial works--Juvenile fiction ; Tim (Fictitious character : Ardizzone)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,90,1,12,USD,0,9781847806314,0,0,Frances Lincoln
17002095,A monster's moved in!,,1503,1,30,USD,0,9781848690424,0,0,Little Tiger Press
17002162,Beautiful birds,English language--Alphabet--Pictorial works--Juvenile literature ; Birds--Pictorial works--Juvenile literature;Children's literature ; Pictorial work,2345,1,25,USD,0,9781909263291,0,0,Flying Eye
17002163,Her idea,,47,1,46,USD,0,9781909263406,0,0,Flying Eye
17002184,Hook's daughter,,2408,1,38,USD,0,9781910002216,0,0,Chicken House
17002672,I need a wee!,,1223,1,38,USD,0,9781471120893,0,0,Simon & Schuster
17008605,Supercat vs the fry thief,,2872,1,17,USD,0,9780007585960,0,0,HarperCollins
17009990,Millions : the not-so-great train robbery,,613,1,11,USD,0,9781447282341,0,0,Macmillan
17010086,Violet and the hidden treasure,,2838,1,47,USD,0,9781471122620,0,0,Simon & Schuster
17010099,TV star,"Maxwell, Nikki (Fictitious character)--Juvenile fiction;Children's fiction ; Diary fiction",2359,1,40,USD,0,9781471143953,0,0,Simon & Schuster
17010733,The metal-mobile,,1542,1,32,USD,0,9781782262084,0,0,Sweet Cherry
17010749,The Nowhere Emporium,Glasgow (Scotland)--Juvenile fiction;Children's fiction,1700,1,45,USD,0,9781782501251,0,0,Kelpies
17010857,The snowbirds,,911,1,37,USD,0,9781784621889,0,0,Matador
17011046,Stanley's plan,,1085,1,16,USD,0,9781849763059,0,0,Tate Publishing
17011144,Wild about shapes,Shapes--Pictorial works--Juvenile literature ; Animals--Pictorial works--Juvenile literature;Children's literature ; Pictorial work,900,1,13,USD,0,9781909263383,0,0,Flying Eye
17011145,This is my rock,Sharing--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1677,1,33,USD,0,9781909263505,0,0,Flying Eye
17016228,School of meanies,Apparitions ; Bullying in schools ; Bullying in schools--Juvenile fiction ; Apparitions--Juvenile fiction;Children's fiction ; Fiction,1487,1,35,USD,0,9780857384096,0,0,Quercus
17022599,Arthur and the elephant,,462,1,40,USD,0,9780992833503,0,0,Purple Poodle Press
17027233,Webster's email,Electronic mail messages--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work ; Story in rhyme,2827,1,34,USD,0,9780993001208,0,0,Born Digital
17035876,The Queen's orang-utan,,2777,1,36,USD,0,9780008135133,0,0,HarperCollins
17037368,Pizza for pirates,,1123,1,26,USD,0,9781405273619,0,0,Egmont
17037414,Love from Anna Hibiscus!,"Hibiscus, Anna, (Fictitious character)--Juvenile fiction;Children's fiction",110,1,25,USD,0,9781406349122,0,0,Walker
17037420,Shh! We have a plan,,1194,1,16,USD,0,9781406360035,0,0,Walker
17037433,The miraculous journey of Edward Tulane,Voyages and travels--Juvenile fiction;Children's fiction,723,1,13,USD,0,9781406360660,0,0,Walker
17037437,An island of our own,,1994,1,25,USD,0,9781407124339,0,0,Scholastic
17037465,The D'Evil diaries. 1,,919,1,37,USD,0,9781408335765,0,0,Orchard
17037672,You are (not) small,,1427,1,30,USD,0,9781444918311,0,0,Hodder Children's
17037673,Dragons can't swim,,959,1,33,USD,0,9781444922271,0,0,Hodder Children's
17037674,Hugless Douglas first words,"Bedtime--Pictorial works--Juvenile fiction ; Hugless Douglas, (Fictitious character)--Pictorial works--Juvenile fiction;Board book ; Children's fiction ; Pictorial work",1837,1,26,USD,0,9781444923797,0,0,Hodder Children's
17037802,Perfectly Ella,,1165,1,11,USD,0,9781471124174,0,0,Simon & Schuster
17037823,Dork diaries,"Maxwell, Nikki (Fictitious character)--Juvenile fiction;Children's fiction ; Diary fiction",2359,1,39,USD,0,9781471144011,0,0,Simon & Schuster
17037825,Pop star,"Talent shows--Juvenile fiction ; Maxwell, Nikki (Fictitious character)--Juvenile fiction;Children's fiction ; Diary fiction",2359,1,40,USD,0,9781471144035,0,0,Simon & Schuster
17037833,If you find this,,139,1,45,USD,0,9781471404528,0,0,Hot Key
17038667,The mixed-up summer of Lily McLean,,1641,1,30,USD,0,9781782501800,0,0,Kelpies
17038668,Dot & Anton,Berlin (Germany)--Juvenile fiction;Children's fiction,1534,1,26,USD,0,9781782690573,0,0,Pushkin
17038699,Slug needs a hug!,,2872,1,43,USD,0,9781783441198,0,0,Andersen
17038701,Those magnificent sheep in their flying machine,,241,1,42,USD,0,9781783441587,0,0,Andersen
17038830,Dog ears,,316,1,33,USD,0,9781846471889,0,0,Catnip
17038857,Who is king? : ten magical stories from Africa,"Africa--Juvenile fiction ; Children's stories, English;Children's fiction",1969,1,22,USD,0,9781847805140,0,0,Frances Lincoln
17038881,The wild beyond,,2692,1,24,USD,0,9781848668485,0,0,Quercus
17038908,Hercufleas,,1002,1,23,USD,0,9781849396363,0,0,Andersen
17038966,The big wish,,2311,1,27,USD,0,9781908435897,0,0,Chicken House
17039611,Pluto : a Wonder story,"Personal & social issues: bullying, violence & abuse (Children's / Teenage) ; School stories (Children's / Teenage) ; JUVENILE FICTION / Social Themes / Bullying ; Personal & social issues: self-awareness & self-esteem (Children's / Teenage);Children's fiction",2078,1,50,USD,0,9781448195497,0,0,RHCP Digital
17048460,Tom's midnight garden,Gardens--Juvenile fiction ; Country homes--England--Juvenile fiction;Children's fiction,2119,1,43,USD,0,9780192734501,0,0,Oxford University Press
17048461,The accidental Prime Minister,,1820,1,29,USD,0,9780192737748,0,0,Oxford University Press
17050172,Tanglewood tales,"Mythology, Greek--Juvenile literature;Children's literature",1201,1,35,USD,0,9781843915539,0,0,Hesperus Minor
17073913,Petronella and the Janjilons,,239,1,47,USD,0,9781907230585,0,0,Sparkling
17080936,Grandma's house,,1838,1,25,USD,0,9781849762229,0,0,Tate Publishing
17081025,Hungry Roscoe,,2169,1,23,USD,0,9781909263536,0,0,Flying Eye
17081039,Cars and trucks : with a glittery surprise!,Board books ; Trucks--Pictorial works--Juvenile literature ; Automobiles--Pictorial works--Juvenile literature;Children's literature ; Pictorial work,2573,1,16,USD,0,9781910184691,0,0,Scribblers
17093453,Darkmouth,,1215,1,26,USD,0,9780007545612,0,0,HarperCollins
17093460,Peter Pan,"Peter Pan, (Fictitious character)--Juvenile fiction;Children's fiction",176,1,21,USD,0,9780007558179,0,0,William Collins
17093474,Pete the cat and his magic sunglasses,Pete the Cat (Fictitious character)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,714,1,26,USD,0,9780007590780,0,0,HarperCollins
17093508,None the number : a counting adventure,Hueys (Fictitious characters : Jeffers)--Pictorial works--Juvenile fiction ; Counting--Pictorial works--Juvenile fiction;Board book ; Children's fiction ; Pictorial work,1381,1,37,USD,0,9780008129491,0,0,HarperCollins
17093561,Kenny Wright : superhero,,2110,1,34,USD,0,9780099596356,0,0,Young Arrow
17093608,The demon curse,"New Orleans (La.)--History--19th century--Juvenile fiction ; Houdini, Harry, 1874-1926--Juvenile fiction;Children's fiction ; Detective and mystery fiction",1997,1,47,USD,0,9780192734761,0,0,Oxford University Press
17093610,Happy times in Noisy Village,"Children's stories, Swedish--Translations into English ; Lindgren, Astrid, 1907-2002--Translations into English;Translations into English",1628,1,43,USD,0,9780192739476,0,0,Oxford University Press
17093612,How to write your best story ever!,Fiction--Technique--Juvenile literature;Children's literature,806,1,31,USD,0,9780192743527,0,0,Oxford University Press
17094032,Joe all alone,,1967,1,18,USD,0,9780349124551,0,0,"Little, Brown"
17094146,The Fairytale Hairdresser and the little mermaid,"Lacey, Kittie (Fictitious character)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work",1666,1,12,USD,0,9780552570541,0,0,Picture Corgi
17094147,The boy with two heads,,1942,1,43,USD,0,9780552573474,0,0,Corgi
17094174,The imagination box,,925,1,20,USD,0,9780571311651,0,0,Faber & Faber
17094907,Where do clothes come from?,Clothing factories--Juvenile literature;Children's literature,439,1,40,USD,0,9781406332964,0,0,Walker
17094918,Have you seen my monster?,,1618,1,43,USD,0,9781406359435,0,0,Walker
17094923,Have you seen my dragon?,Counting--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1618,1,35,USD,0,9781406360639,0,0,Walker
17094926,Footpath flowers,,1572,1,47,USD,0,9781406362084,0,0,Walker
17094952,Raging rivers,Rivers--Juvenile literature;Children's literature,984,1,36,USD,0,9781407157610,0,0,Scholastic
17094956,Anne of Green Gables,"Country life--Prince Edward Island--Juvenile fiction ; Shirley, Anne (Fictitious character)--Juvenile fiction ; Orphans--Juvenile fiction;Children's fiction",1897,1,28,USD,0,9781407158495,0,0,Scholastic
17095014,Holes,Juvenile corrections--United States--Juvenile fiction ; Judicial error--United States--Juvenile fiction;Adventure ; Children's fiction ; Young adult fiction,2370,1,49,USD,0,9781408865231,0,0,Bloomsbury
17095053,War and peace,"Russia--History--Alexander I, 1801-1825--Juvenile fiction;Children's fiction ; Historical fiction",2417,1,25,USD,0,9781409547105,0,0,Usborne
17095116,Demolition dad,,802,1,20,USD,0,9781444013863,0,0,Orion
17095157,Kipper's little friends,Kipper (Fictitious character : Inkpen)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1349,1,46,USD,0,9781444918199,0,0,Hodder Children's
17095161,Pinkalicious,Pink--Pictorial works--Juvenile fiction ; Food habits--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1428,1,23,USD,0,9781444921618,0,0,Hodder Children's
17095294,"Are you there, God? It's me, Margaret",Religions--Juvenile fiction ; Conduct of life--Juvenile fiction;Children's fiction,303,1,32,USD,0,9781447286813,0,0,Macmillan
17096247,Elspeth Hart and the school for show-offs,,923,1,48,USD,0,9781847155955,0,0,Stripes
17096267,The fire children : a West African folk tale,,1717,1,25,USD,0,9781847806529,0,0,Frances Lincoln
17096276,Wild song,,1711,1,23,USD,0,9781848124424,0,0,Piccadilly Press
17096445,The adventures of Alice Lascelles : a children's story by Queen victoria,,2751,1,34,USD,0,9781909741188,0,0,Royal Collection Trust
17103281,Moo : a feel-and-fit shapes book of animal noises,Animal sounds--Pictorial works--Juvenile literature ; Animal sounds--Juvenile literature ; Board books--Specimens;Board book ; Children's literature ; Pictorial work ; Specimen,2474,1,33,USD,0,9781783934195,0,0,Make Believe Ideas
17104118,Bayou magic,,2267,1,21,USD,0,9780316224840,0,0,"Little, Brown"
17104123,"I love you, blankie",,1769,1,13,USD,0,9780316283564,0,0,"Little, Brown"
17104129,Wherever you go,,1864,1,39,USD,0,9780316400022,0,0,"Little, Brown"
17104130,Meet the Dinotrux,,979,1,12,USD,0,9780316400633,0,0,"Little, Brown"
17104249,The Lion book of fairy tales,,2589,1,43,USD,0,9780745964683,0,0,Lion
17104375,The storm dragon,,1177,1,29,USD,0,9780857634771,0,0,Nosy Crow
17104407,"Daisy darling, let's read a story!",,1730,1,12,USD,0,9780992805036,0,0,Pikku Publishing
17104921,"See you later, alligator",,1290,1,28,USD,0,9781784452889,0,0,Top That
17104988,Whit the clockleddy heard,Animal sounds--Pictorial works--Juvenile fiction ; Domestic animals--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work ; Story in rhyme,759,1,35,USD,0,9781845029579,0,0,Itchy Coo
17105058,Tiz and Ott's big draw,,1763,1,15,USD,0,9781849763103,0,0,Tate Publishing
17105123,One day on our blue planet ... in the Savannah,Lion--Pictorial works--Juvenile fiction ; Savannas--Africa--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,135,1,43,USD,0,9781909263567,0,0,Flying Eye
17105172,The parrot and the merchant,,2730,1,30,USD,0,9781910328033,0,0,Tiny Owl Publishing
17125019,Crunch!,,2221,1,36,USD,0,9781846437328,0,0,Child's Play ; International
17125037,Luna's red hat : an illustrated storybook to help children cope with loss and suicide,Suicide--Juvenile literature ; Bereavement--Juvenile literature;Children's literature,2491,1,14,USD,0,9781849056298,0,0,Jessica Kingsley
17131593,Bronze and Sunflower,"Friendship--Juvenile fiction ; Cultural Revolution (China : 1966-1976) ; China--History--Cultural Revolution, 1966-1976--Juvenile fiction ; Poverty ; Poverty--Juvenile fiction;Children's fiction ; Fiction ; History",466,1,49,USD,0,9781406348460,0,0,Walker
17135846,The green sheep,,1484,1,46,USD,0,9780957341463,0,0,Kubby Bridge
17153013,The parent agency : pick your perfect mum and dad,,129,1,43,USD,0,9780007554485,0,0,HarperCollins
17153015,The island of lost horses,,1093,1,47,USD,0,9780007580279,0,0,HarperCollins
17153069,Horton and the Kwuggerbug and more lost stories,,2435,1,15,USD,0,9780008131272,0,0,HarperCollins
17153207,The unlikely adventures of Mabel Jones,,1689,1,12,USD,0,9780141355146,0,0,Puffin
17153564,Woundabout,,2333,1,48,USD,0,9780316370783,0,0,"Little, Brown"
17153566,Dinotrux dig the beach,,979,1,22,USD,0,9780316375535,0,0,"Little, Brown"
17153568,Daddy sat on a duck,,567,1,13,USD,0,9780316407496,0,0,"Little, Brown"
17153700,Dragons at Crumbling Castle and other stories,,2192,1,30,USD,0,9780552572804,0,0,Corgi Children's
17153702,Opal Plumstead,"Great Britain--History--George V, 1910-1936--Juvenile fiction;Children's fiction ; Historical fiction",2879,1,15,USD,0,9780552574013,0,0,Corgi Children's
17153723,Archie Greene and the magician's secret,,855,1,19,USD,0,9780571307395,0,0,Faber & Faber
17153792,Max the Brave,,2744,1,47,USD,0,9780723286707,0,0,Puffin
17153795,My first animals,Board books ; Animals--Pictorial works--Juvenile literature ; Vocabulary--Pictorial works--Juvenile literature;Children's literature ; Pictorial work,,1,18,USD,0,9780723297086,0,0,Ladybird
17154078,My brother is a superhero,,2517,1,31,USD,0,9780857634795,0,0,Nosy Crow
17154469,Mr Men in London,London (England)--Pictorial works--Juvenile fiction ; Mr. Men (Fictitious characters)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1159,1,24,USD,0,9781405278881,0,0,Egmont
17154516,The most wonderful thing in the world,,959,1,12,USD,0,9781406339680,0,0,Walker
17154523,Ace Dragon Ltd,,1261,1,42,USD,0,9781406357011,0,0,Walker
17154532,Jim's lion,Children--Hospital care--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,1261,1,12,USD,0,9781406360714,0,0,Walker
17154540,Catching falling stars,,1802,1,22,USD,0,9781407138893,0,0,Scholastic
17154550,The secrets of Hexbridge Castle,,1463,1,41,USD,0,9781407155791,0,0,Scholastic
17154556,Let's get invisible!,Magic mirrors--Juvenile fiction;Children's fiction ; Horror,2586,1,44,USD,0,9781407157313,0,0,Scholastic
17154561,Katie and The starry night,"Gogh, Vincent van, 1853-1890--Pictorial works--Juvenile fiction ; Katie (Fictitious character : Mayhew)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work",1785,1,20,USD,0,9781408332436,0,0,Orchard
17154629,My very first space book,Board books ; Outer space--Pictorial works--Juvenile literature;Children's literature ; Pictorial work,314,1,10,USD,0,9781409582007,0,0,Usborne
17154728,Worries go away!,,1079,1,37,USD,0,9781444900170,0,0,Hodder Children's
17154819,"My teacher is a monster!, (No, I am not)",,384,1,47,USD,0,9781447257486,0,0,Macmillan
17154832,The flying bath,,759,1,48,USD,0,9781447277118,0,0,Macmillan
17155630,From the mixed-up files of Mrs. Basil E. Frankweiler,"Metropolitan Museum of Art (New York, N.Y.)--Juvenile fiction ; Runaway children--New York (State)--Juvenile fiction;Children's fiction",1513,1,38,USD,0,9781782690719,0,0,Pushkin
17155636,How to bath your little dinosaur,,540,1,18,USD,0,9781782953944,0,0,Red Fox Picture
17155664,"Go to sleep, Monty!",,1015,1,33,USD,0,9781783441105,0,0,Andersen
17155665,The little bookshop and the origami army!,,928,1,45,USD,0,9781783441204,0,0,Andersen
17155726,Little men,"March, Jo (Fictitious character)--Juvenile fiction;Children's fiction",40,1,18,USD,0,9781784870263,0,0,Vintage
17155798,The jar of happiness,,423,1,43,USD,0,9781846437281,0,0,Child's Play
17155800,Summer,,428,1,23,USD,0,9781846437427,0,0,Child's Play
17155802,Winter,,428,1,34,USD,0,9781846437458,0,0,Child's Play
17155843,"Arabel, Mortimer and the escaped black mamba",Ravens--Juvenile fiction ; Mortimer (Fictitious character)--Juvenile fiction ; Arabel (Fictitious character)--Juvenile fiction;Children's fiction,30,1,26,USD,0,9781847806932,0,0,Frances Lincoln
17155882,The princess and the fog : a story for children with depression,"Depression, Mental--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work",1404,1,11,USD,0,9781849056557,0,0,Jessica Kingsley
17155990,Circus Mirandus,,210,1,41,USD,0,9781910002575,0,0,Chicken House
17157513,Sir Lilypad,,1453,1,23,USD,0,9781471123634,0,0,Simon & Schuster
17172658,A forest,,1755,1,41,USD,0,9781783702084,0,0,Templar Publishing
17172732,The Little Prince,,2375,1,12,USD,0,9781847494238,0,0,Alma
17182468,Madame Doubtfire,,896,1,18,USD,0,9780141359755,0,0,Puffin
17182471,Bridge to Terabithia,,2105,1,23,USD,0,9780141359786,0,0,Puffin
17182472,Carbonel,Magic--Juvenile fiction ; Cats--Juvenile fiction;Children's fiction,2485,1,39,USD,0,9780141359793,0,0,Puffin
17182473,Ballet shoes,Ballet--Juvenile fiction;Children's fiction,2604,1,20,USD,0,9780141359809,0,0,Puffin
17182475,Clever Polly and the stupid wolf,"Polly, (Fictitious character from Storr)--Juvenile fiction ; Children's stories, English;Children's fiction",2593,1,33,USD,0,9780141360232,0,0,Puffin
17182476,A traveller in time,"Mary, Queen of Scots, 1542-1587--Juvenile fiction ; Time travel--Juvenile fiction ; Great Britain--History--Elizabeth, 1558-1603--Juvenile fiction;Children's fiction ; Historical fiction",2729,1,18,USD,0,9780141361116,0,0,Puffin
17182480,The ordinary princess,Princesses--Juvenile fiction;Children's fiction ; Folk tale or fairy tale,1437,1,22,USD,0,9780141361161,0,0,Puffin
17182481,Theatre shoes,London (England)--Social life and customs--Juvenile fiction ; Theater--England--London--Juvenile fiction ; Child actors--England--London--Juvenile fiction;Children's fiction,2604,1,29,USD,0,9780141361178,0,0,Puffin
17182486,The velveteen rabbit,Love--Juvenile fiction;Children's fiction,257,1,14,USD,0,9780141364889,0,0,Puffin
17182501,"Alice's adventures in Wonderland : and, Through the looking-glass and what Alice found there","Children's stories, English ; Alice, (Fictitious character from Carroll)--Juvenile fiction;Children's fiction",481,1,21,USD,0,9780143107620,0,0,Penguin
17182514,Scout and the sausage thief,,1612,1,29,USD,0,9780192739209,0,0,Oxford University Press
17182736,A Grimm warning,"Bailey, Alex (Fictitious character)--Juvenile fiction ; Bailey, Conner (Fictitious character)--Juvenile fiction;Children's fiction ; Fantasy",573,1,11,USD,0,9780349124391,0,0,"Little, Brown"
17182825,Perijee & me,,1899,1,43,USD,0,9780571317950,0,0,Faber & Faber
17182827,Alice's adventures in Wonderland,"Alice, (Fictitious character from Carroll)--Juvenile fiction;Children's fiction",481,1,48,USD,0,9780571323357,0,0,Faber & Faber
17182829,The secret garden,Yorkshire (England)--Juvenile fiction;Children's fiction,420,1,20,USD,0,9780571323395,0,0,Faber & Faber
17183192,The stepmonster,,1967,1,28,USD,0,9781405275415,0,0,Egmont
17183273,Albert and Little Henry,,37,1,31,USD,0,9781406357509,0,0,Walker
17183310,Archie loves skipping,,1054,1,22,USD,0,9781408829301,0,0,Bloomsbury
17183314,The lost sword,,2186,1,29,USD,0,9781408847589,0,0,Bloomsbury
17183316,Crowns and codebreakers,,451,1,31,USD,0,9781408852712,0,0,Bloomsbury
17183361,That's not my cow,,2799,1,13,USD,0,9781409590330,0,0,Usborne
17183436,A horse called Dora,,959,1,26,USD,0,9781444922288,0,0,Hodder Children's
17183440,Peter Pan and Wendy,"Peter Pan, (Fictitious character)--Juvenile fiction;Children's fiction ; Fantasy",176,1,20,USD,0,9781444923957,0,0,Hodder Children's
17183442,The house of eyes,"Great Britain--History--Edward VII, 1901-1910--Juvenile fiction ; London (England)--History--1800-1950--Juvenile fiction;Children's fiction ; Detective and mystery fiction",821,1,17,USD,0,9781444924695,0,0,Hodder Children's
17183521,Where's Bear?,Bear (Fictitious character : Gravett)--Pictorial works--Juvenile fiction ; Hare (Fictitious character : Gravett)--Pictorial works--Juvenile fiction;Board book ; Children's fiction ; Pictorial work,1077,1,44,USD,0,9781447273950,0,0,Macmillan
17183527,The complete Alice,"Children's stories, English ; Alice, (Fictitious character from Carroll)--Juvenile fiction;Children's fiction",481,1,19,USD,0,9781447275992,0,0,Macmillan
17183950,Ted rules the world,,613,1,34,USD,0,9781781125052,0,0,Barrington Stoke
17184019,On the construction site,Skyscrapers--Design and construction--Pictorial works--Juvenile literature ; Building sites--Pictorial works--Juvenile literature;Children's literature ; Pictorial work,374,1,39,USD,0,9781782402695,0,0,Ivy Kids
17184198,A brush with danger,Paris (France)--Juvenile fiction;Children's fiction ; Detective and mystery fiction,965,1,23,USD,0,9781847156167,0,0,Stripes
17184204,Dino-dinners,Dinosaurs--Food--Pictorial works--Juvenile literature ; Dinosaurs--Pictorial works--Juvenile literature;Children's literature ; Pictorial work,1735,1,27,USD,0,9781847806659,0,0,Frances Lincoln
17184237,No more cuddles!,,504,1,17,USD,0,9781848691476,0,0,Little Tiger Press
17184515,Mama Seeton's whistle,,2532,1,17,USD,0,9780316122177,0,0,"Little, Brown"
17184516,Outstanding in the rain,"Coney Island (New York, N.Y.)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work",2756,1,49,USD,0,9780316366274,0,0,"Little, Brown"
17185481,Grandad's island,,684,1,28,USD,0,9781471119965,0,0,Simon & Schuster
17190692,The book of beasties : a Scottish bestiary of old : a treasury of Scottish myth and legend,"Folklore--Scotland--Juvenile literature ; Folklore--Scotland--Pictorial works ; Animals, Mythical--Scotland--Pictorial works ; Animals, Mythical--Scotland--Juvenile literature;Children's literature ; Pictorial work",2299,1,19,USD,0,9780957499003,0,0,Mirror & Comb Publishing
17350079,The girl who rode the wind,"Palio di Siena (Festival), (Siena, Italy)--Juvenile fiction ; Siena (Italy)--Juvenile fiction;Children's fiction",1093,1,44,USD,0,9780008124304,0,0,HarperCollins
17350145,Birdie's first day of school,Birdie (Fictitious character : Rim)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work,2283,1,23,USD,0,9780316407458,0,0,"Little, Brown"
17350426,Love is my favourite thing,,517,1,23,USD,0,9780857551214,0,0,Jonathan Cape
17350798,The wind in the willows,"Toad, of Toad Hall (Fictitious character)--Juvenile fiction;Children's fiction",1069,1,28,USD,0,9781405279567,0,0,Egmont
17350799,Peter Pan,"Peter Pan (Fictitious character)--Juvenile fiction ; Peter Pan, (Fictitious character)--Juvenile fiction;Children's fiction",176,1,19,USD,0,9781405279574,0,0,Egmont
17350802,Alice's adventures in Wonderland,"Alice, (Fictitious character from Carroll)--Juvenile fiction;Children's fiction",481,1,50,USD,0,9781405279604,0,0,Egmont
17350877,39-storey treehouse,,1103,1,50,USD,0,9781447281580,0,0,Macmillan
17350923,Once upon a dork,"Maxwell, Nikki (Fictitious character)--Juvenile fiction;Children's fiction ; Diary fiction",2359,1,17,USD,0,9781471143830,0,0,Simon & Schuster
17350924,Skating sensation,"Maxwell, Nikki (Fictitious character)--Juvenile fiction;Children's fiction ; Diary fiction",2359,1,36,USD,0,9781471144752,0,0,Simon & Schuster
17350925,Dear Dork,"Maxwell, Nikki (Fictitious character)--Juvenile fiction;Children's fiction ; Diary fiction",2359,1,10,USD,0,9781471144769,0,0,Simon & Schuster
17350926,Holiday heartbreak,"Maxwell, Nikki (Fictitious character)--Juvenile fiction;Children's fiction ; Diary fiction",2359,1,11,USD,0,9781471144776,0,0,Simon & Schuster
17351245,The secret of the Blue Glass,"Friendship--Juvenile fiction ; Children's stories ; Children--Japan--Juvenile fiction ; Japan--History--1926-1945--Juvenile fiction ; World War, 1939-1945--Japan--Juvenile fiction ; Magic--Juvenile fiction;Children's fiction",1351,1,13,USD,0,9781782690344,0,0,Pushkin
17351250,The secrets of Sam and Sam,,697,1,19,USD,0,9781782952619,0,0,Red Fox
17351252,How to brush your teeth with Snappy Croc,Teeth--Care and hygiene--Pictorial works--Juvenile fiction;Board book ; Children's fiction ; Pictorial work,540,1,49,USD,0,9781782953951,0,0,Red Fox Picture
17351253,How to feed your cheeky monkey,Dinners and dining--Pictorial works--Juvenile fiction;Board book ; Children's fiction ; Pictorial work,540,1,13,USD,0,9781782953975,0,0,Red Fox Picture
17351292,Cat and dog,,2068,1,42,USD,0,9781784452865,0,0,Top That
17351383,Outfoxed,,311,1,10,USD,0,9781849763134,0,0,Tate Publishing
17359577,Charlie and the chocolate factory pop-up book,"Pop-up books--Specimens ; Children's stories--Pictorial works ; Chocolate factories--Pictorial works--Juvenile fiction ; Wonka, Willy (Fictitious character)--Pictorial works--Juvenile fiction ; Bucket, Charlie (Fictitious character)--Pictorial works--Juvenile fiction;Children's fiction ; Pictorial work ; Specimen",655,1,43,USD,0,9780141328874,0,0,Puffin
17372605,Alice's adventures in Wonderland,"Alice, (Fictitious character from Carroll)--Pictorial works--Juvenile fiction;Board book ; Children's fiction ; Pictorial work",1378,1,13,USD,0,9781910646069,0,0,Old Barn
17374415,Tom Thorneval : dream merchant extraordinaire,,21,1,16,USD,0,9781910032138,0,0,Wivern Digital
17379921,The day the crayons came home,,700,1,44,USD,0,9780008124434,0,0,HarperCollins
17379996,The jungle book,"Children's stories, English ; Feral children--India--Juvenile fiction ; Jungle animals--India--Juvenile fiction ; Mowgli, (Fictitious character)--Juvenile fiction;Children's fiction",1495,1,11,USD,0,9780141362229,0,0,Puffin Classics
17379998,Little men,"March, Jo (Fictitious character)--Juvenile fiction;Children's fiction",40,1,24,USD,0,9780141366081,0,0,Puffin
17379999,Jo's boys,"March family (Fictitious characters)--Juvenile fiction ; March, Jo (Fictitious character)--Juvenile fiction;Children's fiction",40,1,19,USD,0,9780141366098,0,0,Puffin
17380179,"If you ever want to bring an alligator to school, don't!",,2097,1,34,USD,0,9780316376570,0,0,"Little, Brown"
17380187,A semi-charming kind of life : a school story,Ever After High (Imaginary organization)--Juvenile fiction;Children's fiction ; Fantasy,2425,1,29,USD,0,9780349124636,0,0,"Little, Brown"
17380235,The marvellous fluffy squishy itty bitty,,43,1,35,USD,0,9780500650493,0,0,Thames & Hudson
17380238,Mission Hindenburg,"Cahill, Amy (Fictitious character)--Juvenile fiction ; Cahill, Dan (Fictitious character)--Juvenile fiction;Children's fiction",1660,1,17,USD,0,9780545767439,0,0,Scholastic
17380239,Pokemon : deluxe essential handbook,Pokémon (Game)--Juvenile literature;Children's literature,2467,1,38,USD,0,9780545795661,0,0,Scholastic
17380247,Kitchen Disco,,920,1,46,USD,0,9780571307883,0,0,Faber & Faber
17380574,The Mousehole cat,Storms--Cornwall--England--Pictorial works--Juvenile fiction ; Fishers--Cornwall--England--Pictorial works--Juvenile fiction;Adventure ; Children's fiction ; Pictorial work,157,1,27,USD,0,9781406360776,0,0,Walker
17380589,The princess and the pony,,213,1,40,USD,0,9781406365382,0,0,Walker
17380603,What Katy did,"Carr, Katy (Fictitious character)--Juvenile fiction;Children's fiction",590,1,43,USD,0,9781407162461,0,0,Scholastic
17380618,The colour thief,,38,1,14,USD,0,9781408847602,0,0,Bloomsbury
17380629,Fuzzy mud,,2370,1,24,USD,0,9781408864746,0,0,Bloomsbury
17380659,"Knitbone Pepper, ghost dog",,166,1,11,USD,0,9781409580379,0,0,Usborne
